id,lat,lon,user,uid,version,changeset,timestamp
2303493182,52.5133217,13.3930256,sunn_bmixer,141884,1,16122072,2013-05-14T08:42:09Z
2303493185,52.5133184,13.3929398,sunn_bmixer,141884,1,16122072,2013-05-14T08:42:09Z
2303493187,52.5144028,13.3926892,anbr,43566,2,36307191,2016-01-01T22:05:09Z
2303493189,52.513937,13.3923497,sunn_bmixer,141884,1,16122072,2013-05-14T08:42:09Z
2303493192,52.5141902,13.3922867,anbr,43566,2,36307191,2016-01-01T22:05:09Z
2303493194,52.513963,13.3928784,sunn_bmixer,141884,1,16122072,2013-05-14T08:42:09Z
2303493196,52.5139647,13.3929186,sunn_bmixer,141884,1,16122072,2013-05-14T08:42:09Z
2303493199,52.5133168,13.3928969,sunn_bmixer,141884,1,16122072,2013-05-14T08:42:09Z
2303493201,52.5139395,13.3923926,sunn_bmixer,141884,1,16122072,2013-05-14T08:42:09Z
2303493204,52.5146051,13.3923281,anbr,43566,2,36307191,2016-01-01T22:05:09Z
2303493206,52.5139337,13.3922666,sunn_bmixer,141884,1,16122072,2013-05-14T08:42:09Z
2303493208,52.5139614,13.392834,sunn_bmixer,141884,1,16122072,2013-05-14T08:42:09Z
2303493210,52.5139353,13.3923055,sunn_bmixer,141884,1,16122072,2013-05-14T08:42:09Z
2303493211,52.5141897,13.3924555,anbr,43566,4,36307191,2016-01-01T22:05:10Z
2303493212,52.514576,13.3923334,anbr,43566,2,36307191,2016-01-01T22:05:10Z
2303493213,52.5139598,13.3927926,sunn_bmixer,141884,1,16122072,2013-05-14T08:42:09Z
2303493214,52.5132905,13.3924305,sunn_bmixer,141884,1,16122072,2013-05-14T08:42:09Z
2303493215,52.5132888,13.3923875,sunn_bmixer,141884,1,16122072,2013-05-14T08:42:09Z
2310094762,52.5237092,13.3874699,MorbZ,42705,2,39813302,2016-06-05T10:24:53Z
2310094771,52.5235663,13.3874946,MorbZ,42705,2,39813302,2016-06-05T10:24:53Z
2310094781,52.5233532,13.3875316,MorbZ,42705,2,39813302,2016-06-05T10:24:53Z
2310094801,52.5230605,13.3875821,MorbZ,42705,3,39813302,2016-06-05T10:24:54Z
2310094811,52.5227947,13.3876279,MorbZ,42705,3,39813302,2016-06-05T10:24:54Z
2310094819,52.5223993,13.3874825,MorbZ,42705,3,39813302,2016-06-05T10:24:53Z
2320940699,52.5199835,13.3818761,Bot45715,111462,1,16296860,2013-05-26T16:46:40Z
2320940700,52.5199895,13.3822914,Bot45715,111462,1,16296860,2013-05-26T16:46:40Z
2320940701,52.5201815,13.3822673,Bot45715,111462,1,16296860,2013-05-26T16:46:40Z
2320940702,52.5201815,13.3822717,Bot45715,111462,1,16296860,2013-05-26T16:46:40Z
2320940703,52.5202128,13.3822892,Bot45715,111462,1,16296860,2013-05-26T16:46:41Z
2320940704,52.520294,13.3824586,Bot45715,111462,1,16296860,2013-05-26T16:46:41Z
2320940705,52.5202974,13.3824396,Bot45715,111462,1,16296860,2013-05-26T16:46:41Z
2320940706,52.5203124,13.3823557,Bot45715,111462,1,16296860,2013-05-26T16:46:41Z
2320940707,52.5203154,13.3823386,Bot45715,111462,1,16296860,2013-05-26T16:46:41Z
2320940708,52.5203695,13.3824951,Bot45715,111462,1,16296860,2013-05-26T16:46:41Z
2320940709,52.5203879,13.3823922,Bot45715,111462,1,16296860,2013-05-26T16:46:41Z
2320940710,52.5208263,13.3820486,Bot45715,111462,1,16296860,2013-05-26T16:46:41Z
2320940711,52.5208341,13.3820052,Bot45715,111462,1,16296860,2013-05-26T16:46:42Z
2320940712,52.5208906,13.3841794,Bot45715,111462,1,16296860,2013-05-26T16:46:42Z
2320940713,52.5209515,13.382106,Bot45715,111462,1,16296860,2013-05-26T16:46:42Z
2342206047,52.5233234,13.3987122,Man_yu,1515771,1,16526745,2013-06-12T17:27:46Z
2342631502,52.5189879,13.3925988,JakobCl,5542423,7,47098746,2017-03-23T14:41:30Z
2349068420,52.5206131,13.3980552,ALE!,40023,1,16585515,2013-06-17T07:40:41Z
2349068421,52.520724,13.3974377,ALE!,40023,2,16585515,2013-06-17T07:41:18Z
2349075194,52.5130194,13.3973586,Nakaner-repair,2149259,5,36176699,2015-12-26T13:53:14Z
2349327403,52.5194238,13.3944978,MorbZ,42705,6,27775570,2014-12-29T12:33:28Z
2351691628,52.5165754,13.3811272,PatrickKaufmann,364815,6,36661510,2016-01-18T16:44:05Z
2361021964,52.5136766,13.381737,wheelmap_visitor,290680,4,44000670,2016-11-28T10:22:02Z
2374822529,52.5212971,13.39475,Bot45715,111462,6,25572766,2014-09-21T06:58:51Z
2374822532,52.5213195,13.394855,Shmias,88961,2,16961547,2013-07-15T12:26:09Z
2374822534,52.5213279,13.3948143,Shmias,88961,5,16962089,2013-07-15T13:05:07Z
2374822536,52.5213365,13.3948316,Shmias,88961,2,16961547,2013-07-15T12:26:09Z
2374822538,52.5214082,13.3950575,Bot45715,111462,4,25572766,2014-09-21T06:58:51Z
2374822540,52.5214959,13.3952325,Bot45715,111462,4,25572766,2014-09-21T06:58:51Z
2374822543,52.5214735,13.3946087,Bot45715,111462,5,25572766,2014-09-21T06:58:51Z
2374822545,52.5215741,13.3944702,Shmias,88961,4,16962089,2013-07-15T13:05:07Z
2374822547,52.5215825,13.3948228,Bot45715,111462,4,25572766,2014-09-21T06:58:51Z
2374822556,52.5216715,13.3942141,Bot45715,111462,5,25572766,2014-09-21T06:58:52Z
2374822558,52.5217049,13.3942877,Shmias,88961,4,16962089,2013-07-15T13:05:07Z
2374822562,52.5217606,13.3943955,Shmias,88961,4,16962089,2013-07-15T13:05:07Z
2374822564,52.5218147,13.3958997,Shmias,88961,4,16962089,2013-07-15T13:05:07Z
2374822569,52.521933,13.3953914,Bot45715,111462,6,25572766,2014-09-21T06:58:52Z
2374822571,52.5219683,13.3950634,Shmias,88961,5,16962089,2013-07-15T13:05:07Z
2374822573,52.5219549,13.3945779,Bot45715,111462,4,25572766,2014-09-21T06:58:52Z
2374822575,52.5219855,13.3948977,Bot45715,111462,6,25572766,2014-09-21T06:58:52Z
2374822578,52.5219928,13.3954067,Bot45715,111462,6,25572766,2014-09-21T06:58:52Z
2374822580,52.5220175,13.3945961,Shmias,88961,4,16877549,2013-07-08T18:36:42Z
2374822582,52.5220846,13.3946034,Bot45715,111462,5,25572766,2014-09-21T06:58:52Z
2375854514,52.5213766,13.3948855,Bot45715,111462,2,25572766,2014-09-21T06:58:52Z
2375854515,52.5213893,13.3949108,Bot45715,111462,2,25572766,2014-09-21T06:58:52Z
2375854516,52.5214176,13.3949155,Bot45715,111462,2,25572766,2014-09-21T06:58:52Z
2375854517,52.5214935,13.3948076,Bot45715,111462,2,25572766,2014-09-21T06:58:52Z
2375854518,52.5214941,13.3947619,Bot45715,111462,2,25572766,2014-09-21T06:58:52Z
2377901689,52.5219966,13.3954085,Bot45715,111462,3,25572766,2014-09-21T06:58:52Z
2378582466,52.5174943,13.3803228,Bot45715,111462,2,17816850,2013-09-13T12:43:14Z
2378582467,52.5171939,13.38037,Bot45715,111462,2,17816850,2013-09-13T12:43:14Z
2378582477,52.5168811,13.3802542,Bot45715,111462,2,17816850,2013-09-13T12:43:15Z
2378582478,52.5168845,13.3803043,Bot45715,111462,2,17816850,2013-09-13T12:43:15Z
2378582479,52.5170026,13.3814295,Bot45715,111462,1,16881399,2013-07-09T00:55:33Z
2378582482,52.5170125,13.3815699,Bot45715,111462,1,16881399,2013-07-09T00:55:34Z
2378582483,52.5170299,13.3802272,Bot45715,111462,2,17816850,2013-09-13T12:43:15Z
2378582484,52.5170334,13.3802779,Bot45715,111462,2,17816850,2013-09-13T12:43:15Z
2378582494,52.5170937,13.3810295,Bot45715,111462,1,16881399,2013-07-09T00:55:35Z
2378582495,52.5170983,13.3810386,Bot45715,111462,1,16881399,2013-07-09T00:55:36Z
2378582496,52.5171073,13.3810415,Bot45715,111462,1,16881399,2013-07-09T00:55:36Z
2378582498,52.5171146,13.381042,Bot45715,111462,1,16881399,2013-07-09T00:55:36Z
2378582500,52.5171239,13.3810329,Bot45715,111462,1,16881399,2013-07-09T00:55:36Z
2378582501,52.5171283,13.3810195,Bot45715,111462,1,16881399,2013-07-09T00:55:36Z
2378582506,52.5171721,13.3813974,Bot45715,111462,1,16881399,2013-07-09T00:55:37Z
2378582507,52.5171819,13.3815379,Bot45715,111462,1,16881399,2013-07-09T00:55:37Z
2378582508,52.5172173,13.3801239,Bot45715,111462,1,16881399,2013-07-09T00:55:38Z
2378582509,52.517219,13.3801487,Bot45715,111462,1,16881399,2013-07-09T00:55:38Z
2378582510,52.5172332,13.3800716,Bot45715,111462,1,16881399,2013-07-09T00:55:38Z
2378582511,52.517243,13.379987,Bot45715,111462,1,16881399,2013-07-09T00:55:38Z
2378582512,52.5172541,13.3801098,Bot45715,111462,1,16881399,2013-07-09T00:55:38Z
2378582513,52.5172578,13.3800786,Bot45715,111462,1,16881399,2013-07-09T00:55:38Z
2378582514,52.5172943,13.3809367,Bot45715,111462,1,16881399,2013-07-09T00:55:38Z
2378582515,52.517308,13.3800941,Bot45715,111462,1,16881399,2013-07-09T00:55:39Z
2378582516,52.5173085,13.3801012,Bot45715,111462,1,16881399,2013-07-09T00:55:39Z
2378582517,52.5173096,13.3810229,Bot45715,111462,1,16881399,2013-07-09T00:55:39Z
2378582518,52.5173107,13.381097,Bot45715,111462,1,16881399,2013-07-09T00:55:39Z
2378582519,52.5173118,13.3811068,Bot45715,111462,1,16881399,2013-07-09T00:55:39Z
2378582520,52.517318,13.3800975,Bot45715,111462,1,16881399,2013-07-09T00:55:39Z
2378582521,52.5173184,13.3811065,Bot45715,111462,1,16881399,2013-07-09T00:55:40Z
2378582522,52.5173276,13.3800136,Bot45715,111462,1,16881399,2013-07-09T00:55:40Z
2378582523,52.5173276,13.3809299,Bot45715,111462,1,16881399,2013-07-09T00:55:40Z
2378582524,52.5173277,13.3809694,Bot45715,111462,1,16881399,2013-07-09T00:55:40Z
2378582525,52.5173305,13.3810181,Bot45715,111462,1,16881399,2013-07-09T00:55:40Z
2378582526,52.5173308,13.3809679,Bot45715,111462,1,16881399,2013-07-09T00:55:40Z
2378582527,52.5173414,13.380101,Bot45715,111462,1,16881399,2013-07-09T00:55:40Z
2378582528,52.5173428,13.3801272,Bot45715,111462,1,16881399,2013-07-09T00:55:41Z
2378582529,52.5174209,13.3810614,Bot45715,111462,1,16881399,2013-07-09T00:55:41Z
2378582530,52.517427,13.3809162,Bot45715,111462,1,16881399,2013-07-09T00:55:41Z
2378582531,52.5174305,13.38106,Bot45715,111462,1,16881399,2013-07-09T00:55:41Z
2378582532,52.5174313,13.381075,Bot45715,111462,1,16881399,2013-07-09T00:55:41Z
2378582533,52.517463,13.3810864,Bot45715,111462,1,16881399,2013-07-09T00:55:41Z
2378582534,52.5174712,13.3812179,Bot45715,111462,1,16881399,2013-07-09T00:55:42Z
2378582535,52.5174802,13.3813457,Bot45715,111462,1,16881399,2013-07-09T00:55:42Z
2378582536,52.5174956,13.3815691,Bot45715,111462,1,16881399,2013-07-09T00:55:42Z
2378582537,52.5175255,13.3810759,Bot45715,111462,1,16881399,2013-07-09T00:55:42Z
2378582538,52.5175336,13.3812075,Bot45715,111462,1,16881399,2013-07-09T00:55:42Z
2378582539,52.5175444,13.3813337,Bot45715,111462,1,16881399,2013-07-09T00:55:42Z
2378582540,52.5175599,13.3815571,Bot45715,111462,1,16881399,2013-07-09T00:55:43Z
2378582541,52.517608,13.3811362,Bot45715,111462,1,16881399,2013-07-09T00:55:43Z
2378582542,52.5176319,13.3815347,Bot45715,111462,1,16881399,2013-07-09T00:55:43Z
2378582543,52.5176625,13.3811171,Bot45715,111462,1,16881399,2013-07-09T00:55:43Z
2378582544,52.5176631,13.3811273,Bot45715,111462,1,16881399,2013-07-09T00:55:43Z
2378582545,52.5176697,13.3812378,Bot45715,111462,1,16881399,2013-07-09T00:55:43Z
2378582546,52.5176711,13.3812599,Bot45715,111462,1,16881399,2013-07-09T00:55:43Z
2378582547,52.5176865,13.3815259,Bot45715,111462,1,16881399,2013-07-09T00:55:44Z
2378582548,52.51772,13.3811078,Bot45715,111462,1,16881399,2013-07-09T00:55:44Z
2378582549,52.5177272,13.3812285,Bot45715,111462,1,16881399,2013-07-09T00:55:44Z
2378582550,52.5177286,13.3812506,Bot45715,111462,1,16881399,2013-07-09T00:55:44Z
2378582551,52.5177446,13.3815165,Bot45715,111462,1,16881399,2013-07-09T00:55:44Z
2378582553,52.5180557,13.3806864,MorbZ,42705,2,28185962,2015-01-16T12:52:45Z
2378582869,52.5168137,13.3808551,Bot45715,111462,2,17817206,2013-09-13T13:05:34Z
2378582870,52.5169314,13.3808443,Bot45715,111462,2,17817206,2013-09-13T13:05:34Z
2378582871,52.5171398,13.3808077,MorbZ,42705,2,28185962,2015-01-16T12:52:45Z
2378582872,52.5161963,13.3813674,Bot45715,111462,2,17817206,2013-09-13T13:05:35Z
2378583594,52.5190962,13.3780736,Konrad Aust,115651,2,17951188,2013-09-21T07:02:23Z
2378807163,52.520725,13.387559,elbatrop,190869,1,16883850,2013-07-09T08:21:21Z
2378855381,52.5188808,13.3819762,MorbZ,42705,2,27756837,2014-12-28T16:20:26Z
2378855382,52.5192952,13.3851354,MorbZ,42705,2,28040593,2015-01-10T13:31:31Z
2378855383,52.5192243,13.3851463,MorbZ,42705,2,28040593,2015-01-10T13:31:31Z
2378855384,52.5191458,13.3851615,MorbZ,42705,2,28040593,2015-01-10T13:31:31Z
2378855389,52.5190879,13.3851731,MorbZ,42705,2,28040593,2015-01-10T13:31:31Z
2378855392,52.5183215,13.3842214,Bot45715,111462,1,16884581,2013-07-09T09:26:37Z
2378855393,52.5182985,13.3840464,Bot45715,111462,1,16884581,2013-07-09T09:26:37Z
2378855394,52.5182964,13.3839056,MorbZ,42705,2,27775570,2014-12-29T12:33:32Z
2378855395,52.5182397,13.383334,MorbZ,42705,2,27775570,2014-12-29T12:33:32Z
2378855396,52.5182242,13.3830783,Bot45715,111462,1,16884581,2013-07-09T09:26:38Z
2378855397,52.5182087,13.3828175,MorbZ,42705,2,27775570,2014-12-29T12:33:32Z
2378855398,52.5193639,13.3851233,MorbZ,42705,2,28040593,2015-01-10T13:31:34Z
2378855399,52.5182003,13.382488,MorbZ,42705,2,27775570,2014-12-29T12:33:32Z
2378855400,52.5184008,13.3820078,MorbZ,42705,2,27775570,2014-12-29T12:33:32Z
2378855401,52.5185584,13.3848486,Bot45715,111462,1,16884581,2013-07-09T09:26:39Z
2378855402,52.5185721,13.3852599,Bot45715,111462,1,16884581,2013-07-09T09:26:39Z
2378855403,52.5185738,13.3828408,Bot45715,111462,1,16884581,2013-07-09T09:26:39Z
2378855404,52.5185751,13.3853067,Bot45715,111462,1,16884581,2013-07-09T09:26:40Z
2378855405,52.5185769,13.3828881,Bot45715,111462,1,16884581,2013-07-09T09:26:40Z
2378855406,52.5185782,13.38284,Bot45715,111462,1,16884581,2013-07-09T09:26:40Z
2378855407,52.5185811,13.3852327,Bot45715,111462,1,16884581,2013-07-09T09:26:40Z
2378855408,52.5185813,13.3828874,Bot45715,111462,1,16884581,2013-07-09T09:26:40Z
2378855409,52.5185827,13.3852581,Bot45715,111462,1,16884581,2013-07-09T09:26:40Z
2378855410,52.5185837,13.3852322,Bot45715,111462,1,16884581,2013-07-09T09:26:40Z
2378855411,52.5185858,13.3853048,Bot45715,111462,1,16884581,2013-07-09T09:26:41Z
2378855412,52.518586,13.3853084,Bot45715,111462,1,16884581,2013-07-09T09:26:41Z
2378855413,52.5185887,13.3853079,Bot45715,111462,1,16884581,2013-07-09T09:26:41Z
2378855414,52.5186001,13.385323,Bot45715,111462,1,16884581,2013-07-09T09:26:41Z
2378855415,52.5186004,13.3853282,Bot45715,111462,1,16884581,2013-07-09T09:26:41Z
2378855416,52.5186149,13.3820993,Bot45715,111462,1,16884581,2013-07-09T09:26:41Z
2378855417,52.5186157,13.3821098,Bot45715,111462,1,16884581,2013-07-09T09:26:41Z
2378855418,52.5186306,13.3827585,Bot45715,111462,1,16884581,2013-07-09T09:26:41Z
2378855419,52.5186315,13.3827712,Bot45715,111462,1,16884581,2013-07-09T09:26:42Z
2378855420,52.5186465,13.3853148,Bot45715,111462,1,16884581,2013-07-09T09:26:42Z
2378855421,52.5186469,13.38532,Bot45715,111462,1,16884581,2013-07-09T09:26:42Z
2378855422,52.518657,13.3827539,Bot45715,111462,1,16884581,2013-07-09T09:26:42Z
2378855423,52.5186579,13.3827666,Bot45715,111462,1,16884581,2013-07-09T09:26:42Z
2378855424,52.5186608,13.3848311,Bot45715,111462,1,16884581,2013-07-09T09:26:42Z
2378855425,52.5186886,13.3850721,Bot45715,111462,1,16884581,2013-07-09T09:26:42Z
2378855426,52.5186921,13.3851108,Bot45715,111462,1,16884581,2013-07-09T09:26:43Z
2378855427,52.5187007,13.3851197,Bot45715,111462,1,16884581,2013-07-09T09:26:43Z
2378855428,52.5187064,13.3828318,Bot45715,111462,1,16884581,2013-07-09T09:26:43Z
2378855429,52.5187086,13.3851327,Bot45715,111462,1,16884581,2013-07-09T09:26:43Z
2378855430,52.5187096,13.3828807,Bot45715,111462,1,16884581,2013-07-09T09:26:43Z
2378855431,52.5187139,13.3851475,Bot45715,111462,1,16884581,2013-07-09T09:26:43Z
2378855432,52.5187171,13.3851638,Bot45715,111462,1,16884581,2013-07-09T09:26:43Z
2378855433,52.5187208,13.3830809,Bot45715,111462,1,16884581,2013-07-09T09:26:43Z
2378855434,52.5187216,13.3828292,Bot45715,111462,1,16884581,2013-07-09T09:26:44Z
2378855435,52.5187222,13.3828785,Bot45715,111462,1,16884581,2013-07-09T09:26:44Z
2378855436,52.5187257,13.3829323,Bot45715,111462,1,16884581,2013-07-09T09:26:44Z
2378855437,52.5187267,13.3831714,Bot45715,111462,1,16884581,2013-07-09T09:26:44Z
2378855438,52.5187549,13.3850591,Bot45715,111462,1,16884581,2013-07-09T09:26:44Z
2378855439,52.5187616,13.3851558,Bot45715,111462,1,16884581,2013-07-09T09:26:44Z
2378855440,52.5188015,13.3837479,Bot45715,111462,1,16884581,2013-07-09T09:26:44Z
2378855441,52.5188067,13.3830658,Bot45715,111462,1,16884581,2013-07-09T09:26:45Z
2378855442,52.5188126,13.3831562,Bot45715,111462,1,16884581,2013-07-09T09:26:45Z
2378855443,52.5188153,13.3831973,Bot45715,111462,1,16884581,2013-07-09T09:26:45Z
2378855444,52.5188295,13.3848941,Bot45715,111462,1,16884581,2013-07-09T09:26:45Z
2378855445,52.5188364,13.3827694,Bot45715,111462,1,16884581,2013-07-09T09:26:45Z
2378855446,52.5188369,13.3827207,Bot45715,111462,1,16884581,2013-07-09T09:26:45Z
2378855447,52.51884,13.3827687,Bot45715,111462,1,16884581,2013-07-09T09:26:45Z
2378855451,52.5188408,13.3822734,Bot45715,111462,1,16884581,2013-07-09T09:26:45Z
2378855453,52.5188419,13.3822921,Bot45715,111462,1,16884581,2013-07-09T09:26:46Z
2378855454,52.5188953,13.3827105,Bot45715,111462,1,16884581,2013-07-09T09:26:46Z
2378855455,52.5188959,13.3827199,Bot45715,111462,1,16884581,2013-07-09T09:26:46Z
2378855456,52.5189051,13.3852692,Bot45715,111462,1,16884581,2013-07-09T09:26:46Z
2378855457,52.518906,13.3852831,Bot45715,111462,1,16884581,2013-07-09T09:26:46Z
2378855458,52.518922,13.3827058,Bot45715,111462,1,16884581,2013-07-09T09:26:46Z
2378855460,52.5189226,13.3827152,Bot45715,111462,1,16884581,2013-07-09T09:26:46Z
2378855461,52.5189353,13.3822552,Bot45715,111462,1,16884581,2013-07-09T09:26:47Z
2378855462,52.5189368,13.3822753,Bot45715,111462,1,16884581,2013-07-09T09:26:47Z
2378855463,52.5189587,13.3852601,Bot45715,111462,1,16884581,2013-07-09T09:26:47Z
2378855464,52.5189596,13.3852737,Bot45715,111462,1,16884581,2013-07-09T09:26:47Z
2378855465,52.5189656,13.3834412,Bot45715,111462,1,16884581,2013-07-09T09:26:47Z
2378855466,52.5189832,13.3837162,Bot45715,111462,1,16884581,2013-07-09T09:26:47Z
2378855467,52.5189842,13.3848668,Bot45715,111462,1,16884581,2013-07-09T09:26:47Z
2378855468,52.5190063,13.3825869,Bot45715,111462,1,16884581,2013-07-09T09:26:48Z
2378855469,52.5190093,13.3852512,Bot45715,111462,1,16884581,2013-07-09T09:26:48Z
2378855470,52.5190348,13.3826528,jldominguez,24134,2,22469202,2014-05-21T16:28:36Z
2378855471,52.5190369,13.3826851,jldominguez,24134,2,22469202,2014-05-21T16:28:36Z
2378855472,52.519029,13.3847718,Bot45715,111462,1,16884581,2013-07-09T09:26:48Z
2378855473,52.5190347,13.3848706,Bot45715,111462,1,16884581,2013-07-09T09:26:48Z
2378855474,52.5190435,13.3847695,Bot45715,111462,1,16884581,2013-07-09T09:26:48Z
2378855475,52.5190595,13.3825775,Bot45715,111462,1,16884581,2013-07-09T09:26:49Z
2378855476,52.5190611,13.3830208,Bot45715,111462,1,16884581,2013-07-09T09:26:49Z
2378855477,52.5190641,13.3826483,Bot45715,111462,1,16884581,2013-07-09T09:26:49Z
2378855478,52.5190697,13.3831523,Bot45715,111462,1,16884581,2013-07-09T09:26:49Z
2378855479,52.5190883,13.3824516,Bot45715,111462,1,16884581,2013-07-09T09:26:49Z
2378855480,52.5191857,13.3823801,toaster,10549,2,19820883,2014-01-05T11:36:05Z
2378855481,52.5192372,13.3826347,Bot45715,111462,1,16884581,2013-07-09T09:26:49Z
2378855482,52.5192522,13.3826215,toaster,10549,2,19820883,2014-01-05T11:36:05Z
2378855483,52.5192774,13.3827724,Bot45715,111462,1,16884581,2013-07-09T09:26:50Z
2378855484,52.5192913,13.3827629,Bot45715,111462,1,16884581,2013-07-09T09:26:50Z
2378855485,52.5193744,13.3847169,Bot45715,111462,1,16884581,2013-07-09T09:26:50Z
2378855486,52.519388,13.3847148,Bot45715,111462,1,16884581,2013-07-09T09:26:50Z
2378855487,52.5193937,13.3848146,Bot45715,111462,1,16884581,2013-07-09T09:26:50Z
2378869069,52.5173478,13.3836734,Bot45715,111462,2,17817206,2013-09-13T13:05:33Z
2378869070,52.5170696,13.3853468,Bot45715,111462,2,24364932,2014-07-26T10:12:13Z
2378869071,52.5170539,13.3850653,Bot45715,111462,2,24364932,2014-07-26T10:12:13Z
2378869072,52.517031,13.3846963,Bot45715,111462,2,24364932,2014-07-26T10:12:14Z
2378869073,52.5170174,13.3844474,Bot45715,111462,2,24364932,2014-07-26T10:12:14Z
2378869074,52.5170028,13.3842209,Bot45715,111462,2,24364932,2014-07-26T10:12:14Z
2378869076,52.5169711,13.3837249,Bot45715,111462,2,17817206,2013-09-13T13:05:34Z
2378869077,52.5169534,13.3834409,Bot45715,111462,2,17817206,2013-09-13T13:05:34Z
2378869085,52.5169224,13.3831157,Bot45715,111462,2,17817206,2013-09-13T13:05:34Z
2378869097,52.5169165,13.3829239,Bot45715,111462,2,17817206,2013-09-13T13:05:34Z
2378869099,52.5168958,13.3826569,Bot45715,111462,2,17817206,2013-09-13T13:05:34Z
2378869102,52.5173087,13.3828951,Bot45715,111462,1,16884796,2013-07-09T09:44:44Z
2378869103,52.5173128,13.3827869,Bot45715,111462,1,16884796,2013-07-09T09:44:45Z
2378869104,52.51732,13.382893,Bot45715,111462,1,16884796,2013-07-09T09:44:45Z
2378869105,52.5173376,13.3833245,Bot45715,111462,1,16884796,2013-07-09T09:44:45Z
2378869106,52.5173489,13.3833224,Bot45715,111462,1,16884796,2013-07-09T09:44:46Z
2378869107,52.517391,13.3827727,Bot45715,111462,1,16884796,2013-07-09T09:44:46Z
2378869108,52.5173991,13.382893,Bot45715,111462,1,16884796,2013-07-09T09:44:46Z
2378869109,52.5174368,13.3827644,Bot45715,111462,1,16884796,2013-07-09T09:44:47Z
2378869110,52.5174449,13.3828847,Bot45715,111462,1,16884796,2013-07-09T09:44:47Z
2378869111,52.5174484,13.3829371,Bot45715,111462,1,16884796,2013-07-09T09:44:47Z
2378869112,52.5174531,13.3832486,Bot45715,111462,1,16884796,2013-07-09T09:44:47Z
2378869113,52.5174535,13.3829362,Bot45715,111462,1,16884796,2013-07-09T09:44:47Z
2378869114,52.517454,13.3829971,Bot45715,111462,1,16884796,2013-07-09T09:44:47Z
2378869115,52.5174576,13.3829965,Bot45715,111462,1,16884796,2013-07-09T09:44:48Z
2378869116,52.5174599,13.3830839,Bot45715,111462,1,16884796,2013-07-09T09:44:48Z
2378869117,52.517472,13.3835298,Bot45715,111462,1,16884796,2013-07-09T09:44:48Z
2378869118,52.5176173,13.3834654,Bot45715,111462,1,16884796,2013-07-09T09:44:48Z
2378869119,52.5176258,13.3832189,Bot45715,111462,1,16884796,2013-07-09T09:44:48Z
2378869120,52.5176421,13.3834608,Bot45715,111462,1,16884796,2013-07-09T09:44:48Z
2378869121,52.5176446,13.3834983,Bot45715,111462,1,16884796,2013-07-09T09:44:48Z
2378869122,52.5177166,13.3834852,Bot45715,111462,1,16884796,2013-07-09T09:44:48Z
2378869123,52.5177296,13.3836786,Bot45715,111462,1,16884796,2013-07-09T09:44:49Z
2378869124,52.5177297,13.3832,Bot45715,111462,1,16884796,2013-07-09T09:44:49Z
2378869125,52.5177352,13.3832823,Bot45715,111462,1,16884796,2013-07-09T09:44:49Z
2378869128,52.5177485,13.3834794,Bot45715,111462,1,16884796,2013-07-09T09:44:49Z
2378869129,52.5179303,13.3832468,Bot45715,111462,1,16884796,2013-07-09T09:44:49Z
2378869130,52.5179436,13.3834439,Bot45715,111462,1,16884796,2013-07-09T09:44:49Z
2385259547,52.5216758,13.3941895,Bot45715,111462,2,25572766,2014-09-21T06:58:52Z
2385259548,52.5217115,13.3942781,Bot45715,111462,3,25572766,2014-09-21T06:58:52Z
2385259549,52.5217718,13.3940573,Bot45715,111462,2,25572766,2014-09-21T06:58:52Z
2385259550,52.5218114,13.3941232,Bot45715,111462,2,25572766,2014-09-21T06:58:52Z
2385259551,52.5220462,13.3944968,Shmias,88961,1,16961070,2013-07-15T11:51:39Z
2385259552,52.5220679,13.394331,Shmias,88961,1,16961070,2013-07-15T11:51:39Z
2385259554,52.5221151,13.3943491,Bot45715,111462,2,25572766,2014-09-21T06:58:52Z
2385259555,52.5221197,13.3943864,Bot45715,111462,2,25572766,2014-09-21T06:58:52Z
2385310525,52.5214137,13.3953752,Bot45715,111462,2,25572766,2014-09-21T06:58:52Z
2385310526,52.5214099,13.3953488,Bot45715,111462,2,25572766,2014-09-21T06:58:52Z
2385310527,52.5214231,13.3953328,Shmias,88961,1,16961547,2013-07-15T12:26:07Z
2385310529,52.5214956,13.3952322,Bot45715,111462,2,25572766,2014-09-21T06:58:52Z
2385310532,52.5215457,13.3956261,Shmias,88961,1,16961547,2013-07-15T12:26:07Z
2385310534,52.5215607,13.3952186,osmbuildings,988160,2,33812879,2015-09-05T11:20:14Z
2385310535,52.5215615,13.3956042,Shmias,88961,1,16961547,2013-07-15T12:26:07Z
2385310536,52.5216313,13.3954385,osmbuildings,988160,2,33812879,2015-09-05T11:20:14Z
2385310538,52.5215899,13.3952301,osmbuildings,988160,2,33812879,2015-09-05T11:20:14Z
2385310540,52.521642,13.3953924,osmbuildings,988160,2,33812879,2015-09-05T11:20:14Z
2385310542,52.5216151,13.395257,osmbuildings,988160,2,33812879,2015-09-05T11:20:14Z
2385310544,52.5216427,13.395343,osmbuildings,988160,2,33812879,2015-09-05T11:20:14Z
2385310545,52.5216334,13.3952961,osmbuildings,988160,2,33812879,2015-09-05T11:20:14Z
2385310548,52.5216517,13.3954444,Shmias,88961,2,16962089,2013-07-15T13:05:07Z
2385310549,52.5216743,13.3956235,Bot45715,111462,2,25572766,2014-09-21T06:58:52Z
